
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000017                       # Number of seconds simulated (Second)
simTicks                                     16961000                       # Number of ticks simulated (Tick)
finalTick                                    16961000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      0.08                       # Real time elapsed on the host (Second)
hostTickRate                                220987349                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8522664                       # Number of bytes of host memory used (Byte)
simInsts                                        11492                       # Number of instructions simulated (Count)
simOps                                          20758                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   149568                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     270144                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                           33894                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                          20315                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                       3                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                         17399                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                    33                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined                9939                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined            13300                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                  2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples              19403                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.896717                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.816908                       # Number of insts issued each cycle (Count)
system.cpu1.fetch.nisnDist::3                     180      0.93%     82.61% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::4                     258      1.33%     83.94% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::5                     188      0.97%     84.90% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::6                     311      1.60%     86.51% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::7                     210      1.08%     87.59% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::8                    2410     12.41%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::total               19416                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.branchRate                 0.097810                       # Number of branch fetches per cycle (Ratio)
system.cpu1.fetch.rate                       0.429443                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu1.icache.demandHits::cpu1.inst         1631                       # number of demand (read+write) hits (Count)
system.cpu1.icache.demandHits::total             1631                       # number of demand (read+write) hits (Count)
system.cpu1.icache.overallHits::cpu1.inst         1631                       # number of overall hits (Count)
system.cpu1.icache.overallHits::total            1631                       # number of overall hits (Count)
system.cpu1.icache.demandMisses::cpu1.inst          376                       # number of demand (read+write) misses (Count)
system.cpu1.icache.demandMisses::total            376                       # number of demand (read+write) misses (Count)
system.cpu1.icache.overallMisses::cpu1.inst          376                       # number of overall misses (Count)
system.cpu1.icache.overallMisses::total           376                       # number of overall misses (Count)
system.cpu1.icache.demandMissLatency::cpu1.inst     22013000                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.demandMissLatency::total     22013000                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.overallMissLatency::cpu1.inst     22013000                       # number of overall miss ticks (Tick)
system.cpu1.icache.overallMissLatency::total     22013000                       # number of overall miss ticks (Tick)
system.cpu1.icache.demandAccesses::cpu1.inst         2007                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.demandAccesses::total         2007                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::cpu1.inst         2007                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::total         2007                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.demandMissRate::cpu1.inst     0.187344                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.demandMissRate::total     0.187344                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.overallMissRate::cpu1.inst     0.187344                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.overallMissRate::total     0.187344                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.demandAvgMissLatency::cpu1.inst 58545.212766                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.demandAvgMissLatency::total 58545.212766                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMissLatency::cpu1.inst 58545.212766                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMissLatency::total 58545.212766                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.blockedCycles::no_mshrs           23                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCauses::no_mshrs            1                       # number of times access was blocked (Count)
system.cpu1.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.icache.avgBlocked::no_mshrs            23                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.writebacks::writebacks           28                       # number of writebacks (Count)
system.cpu1.icache.writebacks::total               28                       # number of writebacks (Count)
system.cpu1.icache.demandMshrHits::cpu1.inst          100                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.demandMshrHits::total          100                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.overallMshrHits::cpu1.inst          100                       # number of overall MSHR hits (Count)
system.cpu1.icache.overallMshrHits::total          100                       # number of overall MSHR hits (Count)
system.cpu1.icache.demandMshrMisses::cpu1.inst          276                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.demandMshrMisses::total          276                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::cpu1.inst          276                       # number of overall MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::total          276                       # number of overall MSHR misses (Count)
system.cpu1.icache.demandMshrMissLatency::cpu1.inst     17233000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissLatency::total     17233000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::cpu1.inst     17233000                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::total     17233000                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissRate::cpu1.inst     0.137519                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.demandMshrMissRate::total     0.137519                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::cpu1.inst     0.137519                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::total     0.137519                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.demandAvgMshrMissLatency::cpu1.inst 62438.405797                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.demandAvgMshrMissLatency::total 62438.405797                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMshrMissLatency::cpu1.inst 62438.405797                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMshrMissLatency::total 62438.405797                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.replacements                    28                       # number of replacements (Count)
system.cpu1.icache.ReadReq.hits::cpu1.inst         1631                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.hits::total           1631                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.misses::cpu1.inst          376                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.misses::total          376                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.missLatency::cpu1.inst     22013000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.missLatency::total     22013000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.accesses::cpu1.inst         2007                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.accesses::total         2007                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.missRate::cpu1.inst     0.187344                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.missRate::total     0.187344                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMissLatency::cpu1.inst 58545.212766                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMissLatency::total 58545.212766                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.mshrHits::cpu1.inst          100                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrHits::total          100                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrMisses::cpu1.inst          276                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMisses::total          276                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMissLatency::cpu1.inst     17233000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissLatency::total     17233000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissRate::cpu1.inst     0.137519                       # mshr miss rate for ReadReq accesses (Ratio)
