
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006417                       # Number of seconds simulated (Second)
simTicks                                   6417099000                       # Number of ticks simulated (Tick)
finalTick                                  6417099000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    836.30                       # Real time elapsed on the host (Second)
hostTickRate                                  7673203                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8907220                       # Number of bytes of host memory used (Byte)
simInsts                                     26186686                       # Number of instructions simulated (Count)
simOps                                       49975448                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    31312                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      59758                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        12832680                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       29731770                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   69252                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      28158991                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                111050                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             4813298                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          6631864                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              40092                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           12542846                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.245024                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.610195                       # Number of insts issued each cycle (Count)
system.cpu1.icache.tags.dataAccesses          2472304                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                    82991                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                   2857627                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles                  137175                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts              29810253                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts                1753                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts                 3062717                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts                1218738                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts                24064                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                    38726                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents                   76007                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents           249                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect         53830                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect        58220                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts              112050                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit                27953494                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount               27913736                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst                 21659862                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst                 35635450                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       2.174950                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.607818                       # Average fanout of values written-back ((Count/Count))
system.cpu1.interrupts.clk_domain.clock          8000                       # Clock period in ticks (Tick)
system.cpu1.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu1.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu1.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu1.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu1.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu1.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu1.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu1.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.lsq0.forwLoads                      76750                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads                 636877                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses                 175                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation                249                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores                208047                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads                  14                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache                  2749                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples           2425840                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean            13.315027                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev           32.536544                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9               2124669     87.58%     87.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19               12532      0.52%     88.10% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29               38382      1.58%     89.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39                4552      0.19%     89.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::40-49                5129      0.21%     90.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59               13259      0.55%     90.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69               26674      1.10%     91.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::70-79               54033      2.23%     93.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::80-89               92086      3.80%     97.75% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::90-99                 544      0.02%     97.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::100-109               371      0.02%     97.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119               157      0.01%     97.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129               101      0.00%     97.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139               334      0.01%     97.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::140-149               455      0.02%     97.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::150-159              1370      0.06%     97.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::160-169              3789      0.16%     98.05% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::170-179              5526      0.23%     98.27% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::180-189             14835      0.61%     98.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::190-199             25800      1.06%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::200-209              1173      0.05%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::210-219                50      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::220-229                 8      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::230-239                 4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::240-249                 4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
