
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006916                       # Number of seconds simulated (Second)
simTicks                                   6915696000                       # Number of ticks simulated (Tick)
finalTick                                  6915696000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    916.93                       # Real time elapsed on the host (Second)
hostTickRate                                  7542262                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8902004                       # Number of bytes of host memory used (Byte)
simInsts                                     26186686                       # Number of instructions simulated (Count)
simOps                                       49975448                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    28559                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      54503                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        13831393                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       29607617                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   69237                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      28065430                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                107182                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             4689115                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          6520705                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              40076                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           13528347                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.074565                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.574578                       # Number of insts issued each cycle (Count)
system.l2.overallMisses::cpu1.inst               3193                       # number of overall misses (Count)
system.l2.overallMisses::cpu1.data              82137                       # number of overall misses (Count)
system.l2.overallMisses::total                 170107                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu0.inst      286635000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu0.data     5035030500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu1.inst      287847500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu1.data     5008122500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total        10617635500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu0.inst     286635000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu0.data    5035030500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu1.inst     287847500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu1.data    5008122500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total       10617635500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu0.inst              3743                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu0.data            107471                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu1.inst              3809                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu1.data            108114                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                223137                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu0.inst             3743                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu0.data           107471                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu1.inst             3809                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu1.data           108114                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total               223137                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu0.inst          0.849586                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu0.data          0.759247                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu1.inst          0.838278                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu1.data          0.759726                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.762343                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu0.inst         0.849586                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu0.data         0.759247                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu1.inst         0.838278                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu1.data         0.759726                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.762343                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu0.inst 90136.792453                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu0.data 61706.073753                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu1.inst 90149.545882                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu1.data 60972.795452                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::total    62417.393170                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu0.inst 90136.792453                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu0.data 61706.073753                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu1.inst 90149.545882                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu1.data 60972.795452                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::total   62417.393170                       # average overall miss latency ((Cycle/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks               126116                       # number of writebacks (Count)
system.l2.writebacks::total                    126116                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu0.inst            3180                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu0.data           81597                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu1.inst            3193                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu1.data           82137                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total              170107                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu0.inst           3180                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu0.data          81597                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu1.inst           3193                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu1.data          82137                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total             170107                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu0.inst    254845000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu0.data   4219060500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu1.inst    255917500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu1.data   4186752500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     8916575500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu0.inst    254845000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu0.data   4219060500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu1.inst    255917500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu1.data   4186752500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    8916575500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu0.inst      0.849586                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu0.data      0.759247                       # mshr miss ratio for demand accesses (Ratio)
